217;11;01;2013/000116;POLIDEPORTIVO FÉLIX RUBIO.CONSTRUCCIÓN PISTA MULTIUSOS;0
217;11;02;2013/000122;DEPORTIVO BÁSICO BARRIO BUTARQUE C/ESTEFANITA. CONSTRUCCIÓN;0
999;00;01;2013/000208;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;3904.75
999;00;01;2013/000208;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS COORDINACIÓN GENERAL DE LA ALCALDÍA;2710.38
999;00;01;2013/000207;PABELLÓN JARDINES CECILIO RODRÍGUEZ. INSTALACIONES TÉCNICAS;7511.68
999;00;01;2013/000186;VEHÍCULOS DE TRANSPORTE SERVICIOS COORDINACIÓN ALCALDÍA. ADQUISICIÓN;8949.99
998;01;00;2012/000141;EQUIPOS DE RADIO PARA LA POLICÍA MUNICIPAL. ADQUISICIÓN;0
998;02;00;2008/000416;SEÑALIZACIÓN HORIZONTAL, VERTICAL Y BALIZAMIENTO;3075168.89
998;02;00;2010/000065;SEÑALIZACIÓN ESPECIAL: ZONAS ESCOLARES Y PASOS DE PEATONES;1583298.18
998;02;00;2011/000251;SEMÁFOROS Y SEÑALIZACIÓN DE INTERSECCIONES URBANAS;0
201;02;00;2011/010251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO CENTRO;197971.71
202;02;00;2011/020251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE ARGANZUELA;155247.66
203;02;00;2011/030251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE RETIRO;15542.48
204;02;00;2011/040251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE SALAMANCA;49140.33
205;02;00;2011/050251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE CHAMARTÍN;34707.25
206;02;00;2011/060251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE TETUÁN;68917.42
207;02;00;2011/070251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE CHAMBERÍ;56389.39
208;02;00;2011/080251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE FUENCARRAL-EL PARDO;356533.24
209;02;00;2011/090251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE MONCLOA-ARAVACA;267350.26
210;02;00;2011/100251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE LATINA;152156.47
211;02;00;2011/110251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE CARABANCHEL;399191.61
212;02;00;2011/120251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE USERA;83107.41
213;02;00;2011/130251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE PUENTE DE VALLECAS;121056.08
214;02;00;2011/140251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE MORATALAZ;127873.29
215;02;00;2011/150251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE CIUDAD LINEAL;217132.22
216;02;00;2011/160251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE HORTALEZA;93348
217;02;00;2011/170251;SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE VILLAVERDE;95196.37
